Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
ECC_20171101_183020_544.wav,0.004,0.004,0.002,0.004,0,0.002,0.004,0,0.002,0,0,0,0,0.002,0.826,0.002,0.002,0,0,0,0,0,0.002,0.012,0.008,0.006,0.036,0.002,0.006,0,0,0,0.01,0.014,0.008,0.006,0.022,0.01,0,0,0.002,0.002,0,40,34.5,34.5,0,0.1,1,39,39,45.4,45.4,13,28,192000,N1,0.826,Leppun,5
ECC_20171101_183035_848.wav,0.016,0.02,0.072,0.014,0,0.02,0.036,0,0.054,0.004,0.008,0.004,0.004,0.012,0.578,0.04,0.012,0.002,0,0.01,0.004,0.006,0.022,0.036,0.02,0.01,0.144,0.012,0.03,0,0,0.002,0.13,0.022,0.062,0.03,0.056,0.034,0.012,0.002,0.01,0.018,0.022,40,37.5,33,0,0.1,2,3,25,49.1,52.9,12,46,192000,N1,0.578,Leppun,5
ECC_20171101_183045_717.wav,0.022,0.032,0.086,0.01,0,0.004,0.008,0,0.024,0.004,0.004,0.002,0.004,0.008,0.722,0.028,0.002,0.002,0,0.004,0,0,0.012,0.014,0.008,0.008,0.1,0.026,0.026,0,0,0,0.1,0.014,0.04,0.024,0.082,0.026,0.008,0.006,0,0.012,0.026,38,35.2,17.6,0,0.1,1,18,29,29.5,42.5,8,19.2,192000,N1,0.722,Leppun,5
ECC_20171101_183101_761.wav,0.018,0.016,0.022,0.006,0,0.02,0.018,0,0.022,0.002,0.006,0.004,0.002,0.026,0.588,0.008,0.01,0.002,0,0,0.004,0,0.024,0.034,0.03,0.008,0.26,0.014,0.006,0,0,0.004,0.084,0.026,0.062,0.034,0.082,0.016,0.002,0.002,0.018,0.022,0.022,43,40.5,39.8,0,0.1,2,22,40,23,31.3,7,14.4,192000,N1,0.588,Leppun,5
ECC_20171101_183116_837.wav,0.016,0.036,0.012,0.008,0,0.022,0.038,0,0.014,0.004,0.008,0.006,0.012,0.038,0.658,0.01,0.002,0,0.002,0.004,0.004,0.004,0.01,0.036,0.018,0.01,0.224,0.012,0.016,0,0,0.004,0.094,0.028,0.04,0.02,0.052,0.012,0,0.004,0.008,0.01,0.012,39,36,37.5,0,0.1,2,4,31,40.4,101.6,16,31.7,192000,N1,0.658,Leppun,5
ECC_20171101_183129_529.wav,0,0.008,0.012,0.018,0,0.002,0.008,0,0.008,0.002,0,0,0.004,0.002,0.776,0.002,0,0,0,0,0,0,0.004,0.012,0.006,0.004,0.042,0.006,0.008,0,0,0,0.012,0.014,0.006,0.006,0.02,0.018,0,0,0,0,0,39,36,36,0,0.1,1,38,38,43,43,13,28.3,192000,N1,0.776,Leppun,5
ECC_20171101_183146_375.wav,0.012,0.022,0.036,0.012,0.002,0.024,0.036,0,0.028,0.002,0.004,0.004,0.014,0.028,0.598,0.012,0.01,0,0,0.002,0.004,0.004,0.018,0.022,0.018,0.01,0.224,0.012,0.01,0,0,0.008,0.148,0.032,0.038,0.02,0.098,0.02,0.002,0.002,0.012,0.01,0.026,46,46.5,0,0,0.1,2,2,26,36.5,41.1,11,36.2,192000,N1,0.598,Leppun,5
ECC_20171101_183208_787.wav,0.01,0.018,0.028,0.002,0,0.014,0.026,0,0.018,0.004,0.004,0,0.006,0.016,0.692,0.014,0.008,0,0,0.002,0.01,0.006,0.004,0.028,0.01,0.016,0.108,0.024,0.02,0,0,0.01,0.132,0.022,0.028,0.026,0.172,0.014,0.002,0.004,0.004,0.012,0.016,37,34.5,34.5,0,0.1,2,6,33,30.4,44.2,13,29,192000,N1,0.692,Leppun,5
ECC_20171101_183214_143.wav,0,0.004,0.008,0.018,0,0.004,0.002,0,0.008,0,0,0,0,0.004,0.832,0.002,0.002,0,0,0.002,0,0,0.006,0.022,0.002,0.002,0.018,0.004,0.002,0,0,0,0.006,0.004,0.004,0.016,0.014,0.012,0,0,0,0.002,0,43,35.2,37.5,0,0.1,1,48,48,65.6,65.6,21,49.3,192000,N1,0.832,Leppun,5
ECC_20171101_183221_679.wav,0.002,0.01,0.018,0.01,0,0.014,0.018,0,0.032,0,0,0,0.002,0.002,0.77,0.012,0.008,0.002,0,0,0.004,0.008,0.008,0.058,0.044,0.01,0.078,0.008,0.008,0,0,0.002,0.032,0.014,0.026,0.026,0.04,0.03,0,0,0.002,0.006,0.004,42,36,34.9,0,0.1,2,22,27,46.5,59.4,10,23.5,192000,N1,0.77,Leppun,5
