Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20170608_024829_000.wav,0.02,0.032,0.016,0.002,0,0.014,0.01,0,0.042,0.004,0.002,0.002,0.008,0.008,0.02,0.02,0.012,0.004,0.004,0.004,0.026,0.026,0.044,0.18,0.112,0.034,0.09,0.022,0.028,0,0,0.004,0.024,0.116,0.89,0.192,0.02,0.03,0.022,0.05,0.042,0.022,0.04,51,46.5,45.8,0,2.4,33,5,18,32.3,104.8,10,22.9,192000,N1,0.89,Pippip,5
SR2_20170608_025135_000.wav,0.01,0.158,0.024,0.006,0.002,0.026,0.024,0,0.152,0.002,0.002,0.006,0.01,0.024,0.13,0.024,0.02,0.004,0.002,0.004,0.03,0.066,0.052,0.224,0.116,0.196,0.126,0.102,0.06,0,0,0.004,0.076,0.12,0.214,0.184,0.092,0.562,0.002,0.046,0.066,0.054,0.038,43,46.5,35.2,0,1.3,17,3,5,52.2,142.4,20,30.5,192000,N1,0.562,Pleaur,5
SR2_20170609_211618_000.wav,0.006,0.032,0.016,0.002,0.002,0.024,0.014,0,0.026,0,0.004,0.006,0.008,0.014,0.022,0.008,0.008,0.002,0.002,0.002,0.046,0.04,0.038,0.08,0.102,0.118,0.176,0.022,0.022,0,0,0.004,0.034,0.082,0.738,0.26,0.018,0.024,0.016,0.068,0.172,0.022,0.024,55,50.2,49.5,0,0.8,11,4,9,69.2,106.1,26,54.5,192000,N1,0.738,Pippip,5
SR2_20170609_224518_000.wav,0.044,0.012,0.024,0,0.002,0.01,0.004,0,0.02,0.002,0.002,0,0.004,0.004,0.012,0.01,0.002,0.012,0.018,0.004,0.002,0.002,0.008,0.014,0.008,0.004,0.066,0.024,0.056,0.002,0,0.002,0.028,0.062,0.454,0.702,0.01,0.004,0.054,0.046,0.058,0.008,0.008,50,50.2,50.2,0,1.2,12,7,13,34.2,79.2,8,10.9,192000,N1,0.702,Pippyg,5
SR2_20170610_013657_000.wav,0.042,0.042,0.032,0.006,0.002,0.004,0.012,0,0.012,0.002,0,0.002,0.006,0.008,0.022,0.02,0.002,0.036,0.016,0.006,0.004,0.002,0.022,0.018,0.014,0.006,0.038,0.014,0.02,0.002,0,0.002,0.016,0.458,0.63,0.06,0.008,0.004,0.06,0.042,0.022,0.014,0.016,44,43.5,42.8,0,2.2,11,7,16,29.1,76.1,10,13.3,192000,N1,0.63,Pippip,5
SR2_20170612_213928_000.wav,0.018,0.036,0.022,0.002,0.002,0.012,0.014,0,0.09,0.002,0.004,0.004,0.002,0.048,0.052,0.01,0.012,0.008,0.006,0.004,0.062,0.054,0.046,0.12,0.116,0.076,0.36,0.026,0.04,0,0,0.004,0.042,0.152,0.896,0.472,0.022,0.042,0.026,0.212,0.194,0.012,0.02,54,51.8,49.5,0,1.9,29,5,9,39.8,156.6,12,25.3,192000,N1,0.896,Pippip,5
SR2_20170612_213933_000.wav,0.014,0.052,0.024,0.006,0.002,0.028,0.022,0,0.032,0.002,0.008,0.006,0.002,0.026,0.038,0.012,0.01,0.004,0.004,0.004,0.044,0.032,0.066,0.128,0.132,0.098,0.388,0.038,0.05,0,0,0.008,0.038,0.108,0.682,0.586,0.024,0.068,0.01,0.108,0.146,0.026,0.026,66,53.2,52.5,0,1.4,29,3,4,62,311.6,20,35.9,192000,N1,0.682,Pippip,5
SR2_20170615_022127_000.wav,0.02,0.038,0.036,0.006,0,0.02,0.014,0,0.07,0.002,0.004,0.002,0.006,0.006,0.042,0.012,0.018,0.002,0.006,0.002,0.064,0.026,0.034,0.096,0.064,0.024,0.16,0.038,0.058,0,0,0.006,0.028,0.106,0.866,0.196,0.014,0.078,0.014,0.058,0.142,0.02,0.034,54,51,47.2,0,1.2,16,5,14,34.8,225.6,13,23.9,192000,N1,0.866,Pippip,5
SR2_20170615_022203_000.wav,0.018,0.042,0.014,0.004,0,0.036,0.022,0,0.048,0.002,0.006,0.008,0.006,0.076,0.05,0.018,0.016,0.002,0.002,0.004,0.058,0.072,0.048,0.132,0.124,0.112,0.15,0.032,0.032,0.002,0,0.008,0.044,0.098,0.862,0.278,0.048,0.056,0.022,0.038,0.066,0.036,0.06,54,50.6,48.8,0,1.8,40,3,11,57.6,104.6,18,46.2,192000,N1,0.862,Pippip,5
SR2_20170527_011808_000.wav,0,0.026,0.014,0,0,0.004,0.002,0,0.04,0,0,0,0,0,0.01,0.004,0,0.002,0,0,0.002,0.006,0.036,0.04,0.012,0.012,0.03,0.032,0.032,0,0,0,0.026,0.044,0.17,0.328,0.006,0.05,0.002,0.024,0.026,0.002,0.018,59,57,57.8,0.3,0.4,1,1,1,16.5,16.5,4,3.8,192000,N2,0.328,Pippyg,5
SR2_20170603_002424_000.wav,0.004,0.034,0.014,0,0,0.018,0.018,0,0.048,0.002,0.002,0.002,0.002,0.042,0.062,0.004,0.004,0,0,0,0.006,0.002,0.022,0.11,0.034,0.03,0.082,0.036,0.018,0,0,0.004,0.06,0.058,0.068,0.064,0.02,0.048,0.002,0.012,0.032,0.014,0.022,38,37.5,39,0.8,0.9,1,0,0,21.1,21.1,9,17.9,192000,N2,0.11,Myodau,5
SR2_20170608_025135_000.wav,0.026,0.052,0.02,0.002,0,0.034,0.02,0,0.062,0.002,0.006,0.006,0.008,0.02,0.13,0.016,0.012,0,0.002,0.002,0.04,0.008,0.042,0.1,0.062,0.038,0.146,0.034,0.018,0,0,0.002,0.176,0.086,0.234,0.148,0.038,0.044,0.004,0.024,0.032,0.036,0.038,52,50.6,50.6,0,1.2,3,6,7,14.4,27.9,6,11.9,192000,N2,0.234,Pippip,5
SR2_20170612_213928_000.wav,0,0.004,0.008,0.002,0,0.012,0.026,0,0.012,0.004,0.002,0.004,0.002,0.036,0.048,0,0.014,0,0,0,0.02,0.002,0.036,0.022,0.038,0.028,0.456,0.002,0.008,0,0,0,0.036,0.01,0.042,0.05,0.014,0.008,0,0.012,0.026,0.004,0.012,75,75,74.2,1.2,1.3,1,0,0,33.5,33.5,11,0,192000,N2,0.456,noise,5
SR2_20170608_025135_000.wav,0,0.156,0.016,0,0,0.018,0.014,0,0.118,0,0,0,0.008,0.006,0.038,0.008,0.004,0,0,0.002,0.004,0.008,0.014,0.134,0.022,0.03,0.056,0.034,0.03,0,0,0,0.006,0.094,0.032,0.026,0.01,0.044,0,0.012,0.018,0.006,0.032,35,36,36,0.8,0.9,1,1,1,18.3,18.3,7,16.7,192000,N3,0.156,Barbar,5
