obs_datetime,filename,species,confidence_index,real_error,actual_date,session_date,time
2016-09-14T05:25:50Z,SR2_20160914_052550.wav,Pippip,0.96,0.825836664396576,2016-09-14T00:00:00Z,2016-09-13T00:00:00Z,1899-12-31T05:25:50Z
2016-09-15T19:50:32Z,SR2_20160915_195032.wav,Pippip,0.96,0.825836664396576,2016-09-15T00:00:00Z,2016-09-15T00:00:00Z,1899-12-31T19:50:32Z
2016-09-22T03:07:00Z,SR2_20160922_030700.wav,Pippip,0.96,0.825836664396576,2016-09-22T00:00:00Z,2016-09-21T00:00:00Z,1899-12-31T03:07:00Z
2016-09-27T19:04:00Z,SR2_20160927_190400.wav,Pippip,0.96,0.825836664396576,2016-09-27T00:00:00Z,2016-09-27T00:00:00Z,1899-12-31T19:04:00Z
2016-09-28T19:09:05Z,SR2_20160928_190905.wav,Pippip,0.96,0.825836664396576,2016-09-28T00:00:00Z,2016-09-28T00:00:00Z,1899-12-31T19:09:05Z
2016-10-28T18:25:55Z,SR2_20161028_182555.wav,Pippip,0.96,0.825836664396576,2016-10-28T00:00:00Z,2016-10-28T00:00:00Z,1899-12-31T18:25:55Z
2016-11-14T20:24:44Z,SR2_20161114_202444.wav,Pippip,0.96,0.825836664396576,2016-11-14T00:00:00Z,2016-11-14T00:00:00Z,1899-12-31T20:24:44Z
2016-11-16T02:35:01Z,SR2_20161116_023501.wav,Pippip,0.96,0.825836664396576,2016-11-16T00:00:00Z,2016-11-15T00:00:00Z,1899-12-31T02:35:01Z
2017-05-30T01:38:05Z,SR2_20170530_013805.wav,Pippip,0.96,0.825836664396576,2017-05-30T00:00:00Z,2017-05-29T00:00:00Z,1899-12-31T01:38:05Z
2017-06-03T02:46:30Z,SR2_20170603_024630.wav,Pippip,0.96,0.825836664396576,2017-06-03T00:00:00Z,2017-06-02T00:00:00Z,1899-12-31T02:46:30Z
2017-06-18T02:29:19Z,SR2_20170618_022919.wav,Pippip,0.96,0.825836664396576,2017-06-18T00:00:00Z,2017-06-17T00:00:00Z,1899-12-31T02:29:19Z
2017-07-19T20:46:52Z,SR2_20170719_204652.wav,Pippip,0.96,0.825836664396576,2017-07-19T00:00:00Z,2017-07-19T00:00:00Z,1899-12-31T20:46:52Z
2017-08-01T03:25:31Z,SR2_20170801_032531.wav,Pippip,0.96,0.825836664396576,2017-08-01T00:00:00Z,2017-07-31T00:00:00Z,1899-12-31T03:25:31Z
2017-08-02T20:43:47Z,SR2_20170802_204347.wav,Pippip,0.96,0.825836664396576,2017-08-02T00:00:00Z,2017-08-02T00:00:00Z,1899-12-31T20:43:47Z
2017-08-20T21:21:53Z,SR2_20170820_212153.wav,Pippip,0.96,0.825836664396576,2017-08-20T00:00:00Z,2017-08-20T00:00:00Z,1899-12-31T21:21:53Z
2017-08-20T22:06:28Z,SR2_20170820_220628.wav,Pippip,0.96,0.825836664396576,2017-08-20T00:00:00Z,2017-08-20T00:00:00Z,1899-12-31T22:06:28Z
2017-08-22T19:47:01Z,SR2_20170822_194701.wav,Pippip,0.96,0.825836664396576,2017-08-22T00:00:00Z,2017-08-22T00:00:00Z,1899-12-31T19:47:01Z
2017-08-24T19:45:29Z,SR2_20170824_194529.wav,Pippip,0.96,0.825836664396576,2017-08-24T00:00:00Z,2017-08-24T00:00:00Z,1899-12-31T19:45:29Z
2017-08-24T19:46:34Z,SR2_20170824_194634.wav,Pippip,0.96,0.825836664396576,2017-08-24T00:00:00Z,2017-08-24T00:00:00Z,1899-12-31T19:46:34Z
2017-08-24T19:47:08Z,SR2_20170824_194708.wav,Pippip,0.96,0.825836664396576,2017-08-24T00:00:00Z,2017-08-24T00:00:00Z,1899-12-31T19:47:08Z
2017-08-24T19:47:44Z,SR2_20170824_194744.wav,Pippip,0.96,0.825836664396576,2017-08-24T00:00:00Z,2017-08-24T00:00:00Z,1899-12-31T19:47:44Z
2017-08-24T19:47:56Z,SR2_20170824_194756.wav,Pippip,0.96,0.825836664396576,2017-08-24T00:00:00Z,2017-08-24T00:00:00Z,1899-12-31T19:47:56Z
2017-08-25T19:35:35Z,SR2_20170825_193535.wav,Pippip,0.96,0.825836664396576,2017-08-25T00:00:00Z,2017-08-25T00:00:00Z,1899-12-31T19:35:35Z
2017-08-25T19:42:00Z,SR2_20170825_194200.wav,Pippip,0.96,0.825836664396576,2017-08-25T00:00:00Z,2017-08-25T00:00:00Z,1899-12-31T19:42:00Z
2017-08-25T19:48:08Z,SR2_20170825_194808.wav,Pippip,0.96,0.825836664396576,2017-08-25T00:00:00Z,2017-08-25T00:00:00Z,1899-12-31T19:48:08Z
2017-08-25T19:52:26Z,SR2_20170825_195226.wav,Pippip,0.96,0.825836664396576,2017-08-25T00:00:00Z,2017-08-25T00:00:00Z,1899-12-31T19:52:26Z
2017-08-25T20:51:24Z,SR2_20170825_205124.wav,Pippip,0.96,0.825836664396576,2017-08-25T00:00:00Z,2017-08-25T00:00:00Z,1899-12-31T20:51:24Z
2017-08-25T23:29:52Z,SR2_20170825_232952.wav,Pippip,0.96,0.825836664396576,2017-08-25T00:00:00Z,2017-08-25T00:00:00Z,1899-12-31T23:29:52Z
2017-08-25T23:54:50Z,SR2_20170825_235450.wav,Pippip,0.96,0.825836664396576,2017-08-25T00:00:00Z,2017-08-25T00:00:00Z,1899-12-31T23:54:50Z
2017-08-26T19:40:42Z,SR2_20170826_194042.wav,Pippip,0.96,0.825836664396576,2017-08-26T00:00:00Z,2017-08-26T00:00:00Z,1899-12-31T19:40:42Z
2017-08-26T19:40:59Z,SR2_20170826_194059.wav,Pippip,0.96,0.825836664396576,2017-08-26T00:00:00Z,2017-08-26T00:00:00Z,1899-12-31T19:40:59Z
2017-08-27T19:36:21Z,SR2_20170827_193621.wav,Pippip,0.96,0.825836664396576,2017-08-27T00:00:00Z,2017-08-27T00:00:00Z,1899-12-31T19:36:21Z
2017-08-27T19:39:15Z,SR2_20170827_193915.wav,Pippip,0.96,0.825836664396576,2017-08-27T00:00:00Z,2017-08-27T00:00:00Z,1899-12-31T19:39:15Z
2017-08-27T19:40:59Z,SR2_20170827_194059.wav,Pippip,0.96,0.825836664396576,2017-08-27T00:00:00Z,2017-08-27T00:00:00Z,1899-12-31T19:40:59Z
2017-08-27T19:41:49Z,SR2_20170827_194149.wav,Pippip,0.96,0.825836664396576,2017-08-27T00:00:00Z,2017-08-27T00:00:00Z,1899-12-31T19:41:49Z
2017-08-28T19:35:58Z,SR2_20170828_193558.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T19:35:58Z
2017-08-28T19:36:12Z,SR2_20170828_193612.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T19:36:12Z
2017-08-28T19:37:32Z,SR2_20170828_193732.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T19:37:32Z
2017-08-28T20:01:06Z,SR2_20170828_200106.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T20:01:06Z
2017-08-28T20:02:11Z,SR2_20170828_200211.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T20:02:11Z
2017-08-28T20:05:00Z,SR2_20170828_200500.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T20:05:00Z
2017-08-28T20:07:14Z,SR2_20170828_200714.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T20:07:14Z
2017-08-28T20:10:54Z,SR2_20170828_201054.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T20:10:54Z
2017-08-28T20:14:20Z,SR2_20170828_201420.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T20:14:20Z
2017-08-28T20:46:35Z,SR2_20170828_204635.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T20:46:35Z
2017-08-28T21:02:09Z,SR2_20170828_210209.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:02:09Z
2017-08-28T21:02:31Z,SR2_20170828_210231.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:02:31Z
2017-08-28T21:03:31Z,SR2_20170828_210331.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:03:31Z
2017-08-28T21:05:05Z,SR2_20170828_210505.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:05:05Z
2017-08-28T21:05:29Z,SR2_20170828_210529.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:05:29Z
2017-08-28T21:06:10Z,SR2_20170828_210610.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:06:10Z
2017-08-28T21:08:41Z,SR2_20170828_210841.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:08:41Z
2017-08-28T21:09:19Z,SR2_20170828_210919.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:09:19Z
2017-08-28T21:09:24Z,SR2_20170828_210924.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:09:24Z
2017-08-28T21:10:06Z,SR2_20170828_211006.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:10:06Z
2017-08-28T21:10:48Z,SR2_20170828_211048.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:10:48Z
2017-08-28T21:11:24Z,SR2_20170828_211124.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:11:24Z
2017-08-28T21:11:30Z,SR2_20170828_211130.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:11:30Z
2017-08-28T21:13:03Z,SR2_20170828_211303.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:13:03Z
2017-08-28T21:15:43Z,SR2_20170828_211543.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:15:43Z
2017-08-28T21:15:50Z,SR2_20170828_211550.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:15:50Z
2017-08-28T21:16:32Z,SR2_20170828_211632.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T21:16:32Z
2017-08-28T22:33:08Z,SR2_20170828_223308.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T22:33:08Z
2017-08-28T23:34:11Z,SR2_20170828_233411.wav,Pippip,0.96,0.825836664396576,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T23:34:11Z
2017-08-29T03:16:10Z,SR2_20170829_031610.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T03:16:10Z
2017-08-29T04:14:10Z,SR2_20170829_041410.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T04:14:10Z
2017-08-29T04:27:33Z,SR2_20170829_042733.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T04:27:33Z
2017-08-29T19:17:49Z,SR2_20170829_191749.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T19:17:49Z
2017-08-29T21:47:50Z,SR2_20170829_214750.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T21:47:50Z
2017-08-29T22:18:13Z,SR2_20170829_221813.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T22:18:13Z
2017-08-29T22:21:21Z,SR2_20170829_222121.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T22:21:21Z
2017-08-29T22:22:48Z,SR2_20170829_222248.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T22:22:48Z
2017-08-29T22:23:18Z,SR2_20170829_222318.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T22:23:18Z
2017-08-29T22:28:20Z,SR2_20170829_222820.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T22:28:20Z
2017-08-29T22:32:24Z,SR2_20170829_223224.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T22:32:24Z
2017-08-29T23:39:04Z,SR2_20170829_233904.wav,Pippip,0.96,0.825836664396576,2017-08-29T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T23:39:04Z
2017-08-30T00:02:35Z,SR2_20170830_000235.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:02:35Z
2017-08-30T00:03:01Z,SR2_20170830_000301.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:03:01Z
2017-08-30T00:03:22Z,SR2_20170830_000322.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:03:22Z
2017-08-30T00:03:32Z,SR2_20170830_000332.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:03:32Z
2017-08-30T00:04:22Z,SR2_20170830_000422.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:04:22Z
2017-08-30T00:05:07Z,SR2_20170830_000507.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:05:07Z
2017-08-30T00:05:30Z,SR2_20170830_000530.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:05:30Z
2017-08-30T00:06:38Z,SR2_20170830_000638.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:06:38Z
2017-08-30T00:08:16Z,SR2_20170830_000816.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:08:16Z
2017-08-30T00:12:26Z,SR2_20170830_001226.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:12:26Z
2017-08-30T00:12:58Z,SR2_20170830_001258.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:12:58Z
2017-08-30T00:13:12Z,SR2_20170830_001312.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:13:12Z
2017-08-30T00:14:11Z,SR2_20170830_001411.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:14:11Z
2017-08-30T00:14:37Z,SR2_20170830_001437.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:14:37Z
2017-08-30T00:15:21Z,SR2_20170830_001521.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:15:21Z
2017-08-30T00:18:53Z,SR2_20170830_001853.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:18:53Z
2017-08-30T00:22:00Z,SR2_20170830_002200.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:22:00Z
2017-08-30T00:23:28Z,SR2_20170830_002328.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:23:28Z
2017-08-30T00:24:04Z,SR2_20170830_002404.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:24:04Z
2017-08-30T00:25:11Z,SR2_20170830_002511.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:25:11Z
2017-08-30T00:29:25Z,SR2_20170830_002925.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:29:25Z
2017-08-30T00:30:31Z,SR2_20170830_003031.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:30:31Z
2017-08-30T00:31:40Z,SR2_20170830_003140.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:31:40Z
2017-08-30T00:31:57Z,SR2_20170830_003157.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:31:57Z
2017-08-30T00:32:20Z,SR2_20170830_003220.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:32:20Z
2017-08-30T00:32:55Z,SR2_20170830_003255.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:32:55Z
2017-08-30T00:33:05Z,SR2_20170830_003305.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:33:05Z
2017-08-30T00:34:25Z,SR2_20170830_003425.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:34:25Z
2017-08-30T00:35:20Z,SR2_20170830_003520.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:35:20Z
2017-08-30T00:39:41Z,SR2_20170830_003941.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:39:41Z
2017-08-30T00:41:14Z,SR2_20170830_004114.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T00:41:14Z
2017-08-30T03:49:19Z,SR2_20170830_034919.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T03:49:19Z
2017-08-30T04:32:32Z,SR2_20170830_043232.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T04:32:32Z
2017-08-30T04:33:36Z,SR2_20170830_043336.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T04:33:36Z
2017-08-30T04:36:12Z,SR2_20170830_043612.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T04:36:12Z
2017-08-30T19:19:29Z,SR2_20170830_191929.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:19:29Z
2017-08-30T19:20:35Z,SR2_20170830_192035.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:20:35Z
2017-08-30T19:22:36Z,SR2_20170830_192236.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:22:36Z
2017-08-30T19:23:45Z,SR2_20170830_192345.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:23:45Z
2017-08-30T19:24:11Z,SR2_20170830_192411.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:24:11Z
2017-08-30T19:24:38Z,SR2_20170830_192438.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:24:38Z
2017-08-30T19:24:48Z,SR2_20170830_192448.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:24:48Z
2017-08-30T19:24:57Z,SR2_20170830_192457.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:24:57Z
2017-08-30T19:25:34Z,SR2_20170830_192534.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:25:34Z
2017-08-30T19:26:25Z,SR2_20170830_192625.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:26:25Z
2017-08-30T19:27:13Z,SR2_20170830_192713.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:27:13Z
2017-08-30T19:29:39Z,SR2_20170830_192939.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:29:39Z
2017-08-30T19:43:08Z,SR2_20170830_194308.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:43:08Z
2017-08-30T19:43:16Z,SR2_20170830_194316.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:43:16Z
2017-08-30T19:45:19Z,SR2_20170830_194519.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:45:19Z
2017-08-30T19:45:54Z,SR2_20170830_194554.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:45:54Z
2017-08-30T19:46:11Z,SR2_20170830_194611.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:46:11Z
2017-08-30T19:46:43Z,SR2_20170830_194643.wav,Pippip,0.96,0.825836664396576,2017-08-30T00:00:00Z,2017-08-30T00:00:00Z,1899-12-31T19:46:43Z
2017-08-31T19:18:21Z,SR2_20170831_191821.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:18:21Z
2017-08-31T19:19:01Z,SR2_20170831_191901.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:19:01Z
2017-08-31T19:19:56Z,SR2_20170831_191956.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:19:56Z
2017-08-31T19:20:59Z,SR2_20170831_192059.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:20:59Z
2017-08-31T19:21:48Z,SR2_20170831_192148.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:21:48Z
2017-08-31T19:22:34Z,SR2_20170831_192234.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:22:34Z
2017-08-31T19:22:38Z,SR2_20170831_192238.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:22:38Z
2017-08-31T19:23:09Z,SR2_20170831_192309.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:23:09Z
2017-08-31T19:23:51Z,SR2_20170831_192351.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:23:51Z
2017-08-31T19:25:21Z,SR2_20170831_192521.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:25:21Z
2017-08-31T19:25:33Z,SR2_20170831_192533.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:25:33Z
2017-08-31T19:26:24Z,SR2_20170831_192624.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:26:24Z
2017-08-31T19:27:15Z,SR2_20170831_192715.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:27:15Z
2017-08-31T19:28:04Z,SR2_20170831_192804.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:28:04Z
2017-08-31T19:28:13Z,SR2_20170831_192813.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:28:13Z
2017-08-31T19:29:24Z,SR2_20170831_192924.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:29:24Z
2017-08-31T19:31:35Z,SR2_20170831_193135.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:31:35Z
2017-08-31T19:41:46Z,SR2_20170831_194146.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:41:46Z
2017-08-31T19:43:31Z,SR2_20170831_194331.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:43:31Z
2017-08-31T19:46:39Z,SR2_20170831_194639.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:46:39Z
2017-08-31T19:46:45Z,SR2_20170831_194645.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:46:45Z
2017-08-31T19:46:53Z,SR2_20170831_194653.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:46:53Z
2017-08-31T19:47:41Z,SR2_20170831_194741.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:47:41Z
2017-08-31T19:49:11Z,SR2_20170831_194911.wav,Pippip,0.96,0.825836664396576,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,1899-12-31T19:49:11Z
