Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20170822_002055_000.wav,0.002,0.008,0.01,0.008,0,0.012,0.02,0,0.018,0.004,0.006,0,0,0.01,0.71,0.004,0,0,0,0.004,0.002,0.004,0.006,0.014,0.012,0.002,0.094,0.016,0.008,0,0,0.004,0.028,0.02,0.052,0.026,0.022,0.012,0,0.004,0.004,0.004,0.008,43,38.2,36,0,0.2,1,27,40,183.5,217.5,79,170.6,192000,N1,0.71,Leppun,5
SR2_20170822_002059_000.wav,0.006,0.012,0.01,0.01,0,0.016,0.036,0,0.024,0.008,0.006,0.008,0,0.054,0.71,0.012,0.02,0,0,0.002,0.008,0,0.014,0.018,0.022,0.016,0.17,0.014,0.014,0,0,0.008,0.086,0.034,0.04,0.03,0.198,0.018,0,0.004,0.018,0.014,0.022,44,39,38.2,0,0.2,2,14,33,145.6,210.6,67,119.7,192000,N1,0.71,Leppun,5
SR2_20170822_002107_000.wav,0.002,0.02,0.014,0.014,0.002,0.026,0.018,0,0.022,0.004,0.004,0.004,0.002,0.01,0.69,0.008,0.01,0,0.002,0,0.004,0.004,0.008,0.032,0.044,0.02,0.096,0.014,0.006,0,0,0.002,0.014,0.046,0.03,0.014,0.02,0.012,0,0.004,0.004,0.02,0.004,43,37.1,37.1,0,0.2,1,25,36,210.5,252.2,83,186.8,192000,N1,0.69,Leppun,5
SR2_20170822_002112_000.wav,0.004,0.012,0.01,0.014,0,0.02,0.02,0,0.036,0,0.004,0.002,0.002,0.014,0.644,0.024,0.004,0,0,0.002,0.002,0.006,0.012,0.034,0.01,0.012,0.124,0.02,0.02,0,0,0.004,0.028,0.026,0.044,0.026,0.04,0.016,0,0.002,0,0.008,0.004,38,36.4,36.4,0,0.2,1,23,37,169.6,211.4,71,154.3,192000,N1,0.644,Leppun,5
SR2_20170822_002115_000.wav,0.004,0.01,0.018,0.006,0,0.01,0.006,0,0.018,0,0,0,0,0.004,0.53,0.018,0.008,0,0,0,0.008,0.006,0.008,0.022,0.012,0.01,0.02,0.022,0.014,0,0,0.002,0.016,0.024,0.04,0.032,0.074,0.028,0,0.004,0.002,0.016,0.008,44,36,35.2,0,0.1,1,42,42,247.4,247.4,93,214.6,192000,N1,0.53,Leppun,5
SR2_20170822_002124_000.wav,0.01,0.032,0.008,0.016,0,0.016,0.022,0,0.06,0,0.002,0.002,0,0.008,0.64,0.006,0.004,0,0.002,0.002,0,0.002,0.002,0.024,0.012,0.012,0.074,0.026,0.032,0,0,0.008,0.022,0.072,0.068,0.046,0.018,0.012,0.002,0.008,0.004,0.01,0.008,43,37.1,39,0,0.2,1,28,43,189.2,211.7,84,180.5,192000,N1,0.64,Leppun,5
SR2_20170822_002129_000.wav,0.004,0.012,0.016,0.014,0,0.028,0.024,0,0.04,0.002,0.008,0.006,0,0.012,0.62,0.01,0.006,0,0,0.004,0.002,0.002,0.004,0.018,0.022,0.004,0.114,0.024,0.01,0,0,0.004,0.018,0.046,0.058,0.024,0.02,0.008,0.004,0.004,0.004,0.004,0.012,43,36,37.1,0,0.2,1,26,39,197.3,237.3,84,186.8,192000,N1,0.62,Leppun,5
SR2_20170822_002134_000.wav,0.004,0.014,0.006,0.02,0,0.014,0.018,0,0.05,0.002,0.008,0.002,0.002,0.008,0.694,0.01,0.002,0,0,0.002,0.004,0.004,0.002,0.01,0.006,0.006,0.084,0.02,0.02,0,0,0.006,0.016,0.036,0.028,0.026,0.028,0.01,0,0.004,0.002,0.004,0.004,43,36.8,36.4,0,0.2,1,27,39,183,213.5,77,163.9,192000,N1,0.694,Leppun,5
SR2_20170822_002138_000.wav,0.004,0.012,0.006,0.01,0,0.022,0.02,0,0.022,0.002,0.004,0.002,0,0.012,0.714,0.01,0.002,0,0,0,0.004,0.002,0.008,0.012,0.01,0.006,0.094,0.01,0.016,0,0,0.01,0.022,0.034,0.048,0.032,0.03,0.016,0,0.004,0.002,0.008,0.008,42,37.5,36.4,0,0.2,1,26,38,184.8,211,84,178.4,192000,N1,0.714,Leppun,5
SR2_20170822_002150_000.wav,0.008,0.028,0.008,0.026,0,0.014,0.016,0,0.034,0.002,0.016,0,0,0.02,0.534,0.004,0.002,0,0,0.002,0,0.006,0.008,0.04,0.012,0.01,0.232,0.026,0.008,0,0,0.004,0.05,0.05,0.06,0.036,0.02,0.036,0,0.006,0.002,0.008,0.008,42,39,37.5,0,0.1,1,20,34,141.6,203.2,58,129.6,192000,N1,0.534,Leppun,5
