filename,species,accuracy
ECC_20180808_222748_991.wav,Nycnoc,0.67
ECC_20180808_222750_700.wav,Nycnoc,0.98
ECC_20180808_222755_167.wav,Nycnoc,0.67
ECC_20180808_222757_032.wav,Nycnoc,0.99
ECC_20180808_222802_032.wav,Nycnoc,0.63
ECC_20180808_222804_412.wav,Nycnoc,0.86
ECC_20180808_222813_216.wav,Nycnoc,0.92
ECC_20180808_222816_988.wav,Nycnoc,0.73
ECC_20180808_222818_804.wav,Nycnoc,0.98
ECC_20180808_222832_081.wav,Nycnoc,0.98
ECC_20180808_222844_901.wav,Nycnoc,0.76
ECC_20180808_222846_599.wav,Nycnoc,0.81
ECC_20180808_222849_196.wav,Nycnoc,0.95
ECC_20180808_222855_599.wav,Nycnoc,0.97
ECC_20180808_222906_403.wav,Nycnoc,0.89
ECC_20180808_222922_956.wav,Nycnoc,0.91
ECC_20180808_222925_764.wav,Nycnoc,0.84
ECC_20180808_222947_793.wav,Nycnoc,0.91
ECC_20180808_222955_085.wav,Nycnoc,0.92
ECC_20180808_223001_061.wav,Nycnoc,0.81
ECC_20180808_223009_269.wav,Nycnoc,0.66
ECC_20180808_223011_712.wav,Nycnoc,0.96
ECC_20180808_223013_791.wav,Nycnoc,0.56
ECC_20180808_223018_951.wav,Nycnoc,0.88
ECC_20180808_223023_145.wav,Nycnoc,0.98
ECC_20180808_223031_533.wav,Nycnoc,0.94
ECC_20180808_223039_603.wav,Nycnoc,0.86
ECC_20180808_223048_204.wav,Nycnoc,0.63
ECC_20180808_223049_380.wav,Nycnoc,0.96
ECC_20180808_223055_648.wav,Nycnoc,0.76
ECC_20180808_223059_176.wav,Nycnoc,0.71
ECC_20180808_223100_561.wav,Nycnoc,0.85
ECC_20180808_223105_772.wav,Nycnoc,0.99
ECC_20180808_223115_335.wav,Nycnoc,0.57
ECC_20180808_223118_841.wav,Nycnoc,0.8
ECC_20180808_223120_845.wav,Nycnoc,0.61
ECC_20180808_223122_735.wav,Nycnoc,0.53
ECC_20180808_223127_111.wav,Nycnoc,0.84
ECC_20180808_223128_428.wav,Nycnoc,0.98
ECC_20180808_223134_047.wav,Nycnoc,0.94
ECC_20180808_223138_111.wav,Nycnoc,0.99
ECC_20180808_223143_111.wav,Nycnoc,0.84
ECC_20180808_223144_031.wav,Nycnoc,0.62
ECC_20180808_223146_121.wav,Nycnoc,0.91
ECC_20180808_223148_747.wav,Nycnoc,0.93
ECC_20180808_223157_361.wav,Nycnoc,0.93
ECC_20180808_223201_508.wav,Nycnoc,0.99
ECC_20180808_223206_189.wav,Nycnoc,0.68
ECC_20180808_223211_565.wav,Nycnoc,0.96
ECC_20180808_223222_913.wav,Nycnoc,0.79
ECC_20180808_223226_843.wav,Nycnoc,0.91
ECC_20180808_223233_669.wav,Nycnoc,0.71
ECC_20180808_223244_759.wav,Nycnoc,0.94
